"DateTime","Players","Average Players"
"2024-11-12 00:00:00",46521,31884
"2024-11-13 00:00:00",45380,30570
"2024-11-14 00:00:00",43459,29618
"2024-11-15 00:00:00",45059,30912
"2024-11-16 00:00:00",49213,34613
"2024-11-17 00:00:00",50500,35833
"2024-11-18 00:00:00",42244,28606
"2024-11-19 00:00:00",41636,27823
"2024-11-20 00:00:00",39223,26667
"2024-11-21 00:00:00",37691,25330
"2024-11-22 00:00:00",45579,31353
"2024-11-23 00:00:00",47177,34269
"2024-11-24 00:00:00",46751,34201
"2024-11-25 00:00:00",40900,27916
"2024-11-26 00:00:00",38197,26627
"2024-11-27 00:00:00",37707,25758
"2024-11-28 00:00:00",34956,24593
"2024-11-29 00:00:00",37784,24690
"2024-11-30 00:00:00",37686,27153
"2024-12-01 00:00:00",38058,27621
"2024-12-02 00:00:00",33050,22691
"2024-12-03 00:00:00",31214,21981
"2024-12-04 00:00:00",30606,21491
"2024-12-05 00:00:00",29882,21116
"2024-12-06 00:00:00",30383,19429
"2024-12-07 00:00:00",31081,22558
"2024-12-08 00:00:00",30443,22035
"2024-12-09 00:00:00",26391,18153
"2024-12-10 00:00:00",25266,17201
"2024-12-11 00:00:00",24437,16518
"2024-12-12 00:00:00",23520,16236
"2024-12-13 00:00:00",23568,15945
"2024-12-14 00:00:00",24245,17367
"2024-12-15 00:00:00",24119,17350
"2024-12-16 00:00:00",21836,14839
"2024-12-17 00:00:00",21281,14539
"2024-12-18 00:00:00",23040,15390
"2024-12-19 00:00:00",21069,14788
"2024-12-20 00:00:00",21860,14679
"2024-12-21 00:00:00",22405,15828
"2024-12-22 00:00:00",22433,15821
"2024-12-23 00:00:00",20102,13970
"2024-12-24 00:00:00",18805,13089
"2024-12-25 00:00:00",17970,11984
"2024-12-26 00:00:00",19118,12726
"2024-12-27 00:00:00",19394,13212
"2024-12-28 00:00:00",19657,13630
"2024-12-29 00:00:00",20385,13943
"2024-12-30 00:00:00",19226,13187
"2024-12-31 00:00:00",14419,10889
"2025-01-01 00:00:00",19104,11769
"2025-01-02 00:00:00",18866,13046
"2025-01-03 00:00:00",18257,13141
"2025-01-04 00:00:00",20180,14072
"2025-01-05 00:00:00",20941,14566
"2025-01-06 00:00:00",17792,12689
"2025-01-07 00:00:00",18389,12720
"2025-01-08 00:00:00",17435,12479
"2025-01-09 00:00:00",17275,11968
"2025-01-10 00:00:00",18237,12368
"2025-01-11 00:00:00",19281,13494
"2025-01-12 00:00:00",18626,13394
"2025-01-13 00:00:00",16403,10979
"2025-01-14 00:00:00",16198,10996
"2025-01-15 00:00:00",15601,10767
"2025-01-16 00:00:00",15713,10751
"2025-01-17 00:00:00",23536,12350
"2025-01-18 00:00:00",20478,14910
"2025-01-19 00:00:00",21040,14335
"2025-01-20 00:00:00",19585,12991
"2025-01-21 00:00:00",17498,12010
"2025-01-22 00:00:00",17149,11685
"2025-01-23 00:00:00",16681,11605
"2025-01-24 00:00:00",17372,11900
"2025-01-25 00:00:00",18235,12957
"2025-01-26 00:00:00",18480,13061
"2025-01-27 00:00:00",15848,10993
"2025-01-28 00:00:00",16304,10915
"2025-01-29 00:00:00",15256,10551
"2025-01-30 00:00:00",15430,10417
"2025-01-31 00:00:00",16299,10963
"2025-02-01 00:00:00",17199,12127
"2025-02-02 00:00:00",17848,12468
"2025-02-03 00:00:00",15422,10729
"2025-02-04 00:00:00",14951,10413
"2025-02-05 00:00:00",14740,10195
"2025-02-06 00:00:00",14457,10223
"2025-02-07 00:00:00",15368,10561
"2025-02-08 00:00:00",16675,11834
"2025-02-09 00:00:00",17850,12386
"2025-02-10 00:00:00",15353,10451
"2025-02-11 00:00:00",15010,10588
"2025-02-12 00:00:00",15462,10772
"2025-02-13 00:00:00",15183,10615
"2025-02-14 00:00:00",14887,10511
"2025-02-15 00:00:00",16639,11359
"2025-02-16 00:00:00",17696,12479
"2025-02-17 00:00:00",16507,11173
"2025-02-18 00:00:00",15165,10618
"2025-02-19 00:00:00",14831,10237
"2025-02-20 00:00:00",14785,10274
"2025-02-21 00:00:00",15240,10415
"2025-02-22 00:00:00",16120,11521
"2025-02-23 00:00:00",16455,11677
"2025-02-24 00:00:00",14789,10201
"2025-02-25 00:00:00",17713,10032
"2025-02-26 00:00:00",19336,13944
"2025-02-27 00:00:00",17216,12374
"2025-02-28 00:00:00",17625,12293
"2025-03-01 00:00:00",18595,13434
"2025-03-02 00:00:00",19585,13784
"2025-03-03 00:00:00",17237,11810
"2025-03-04 00:00:00",16958,11617
"2025-03-05 00:00:00",16466,11296
"2025-03-06 00:00:00",15636,11272
"2025-03-07 00:00:00",17058,11671
"2025-03-08 00:00:00",17349,12460
"2025-03-09 00:00:00",18865,12831
"2025-03-10 00:00:00",16617,11158
"2025-03-11 00:00:00",15658,10724
"2025-03-12 00:00:00",15955,10745
"2025-03-13 00:00:00",15782,10816
"2025-03-14 00:00:00",16084,10538
"2025-03-15 00:00:00",16046,11371
"2025-03-16 00:00:00",16831,11409
"2025-03-17 00:00:00",14908,9768
"2025-03-18 00:00:00",14658,9684
"2025-03-19 00:00:00",14665,9510
"2025-03-20 00:00:00",14620,9582
"2025-03-21 00:00:00",15346,9986
"2025-03-22 00:00:00",16169,11089
"2025-03-23 00:00:00",17245,11549
"2025-03-24 00:00:00",15055,9831
"2025-03-25 00:00:00",14531,9544
"2025-03-26 00:00:00",14339,9417
"2025-03-27 00:00:00",14164,9382
"2025-03-28 00:00:00",14816,9672
"2025-03-29 00:00:00",15317,10702
"2025-03-30 00:00:00",16143,10938
"2025-03-31 00:00:00",14556,9294
"2025-04-01 00:00:00",13946,9076
"2025-04-02 00:00:00",13548,8851
"2025-04-03 00:00:00",13355,8835
"2025-04-04 00:00:00",13655,9033
"2025-04-05 00:00:00",15041,10279
"2025-04-06 00:00:00",15808,10611
"2025-04-07 00:00:00",13470,8893
"2025-04-08 00:00:00",13238,8822
"2025-04-09 00:00:00",13083,8641
"2025-04-10 00:00:00",13121,8704
"2025-04-11 00:00:00",13721,8977
"2025-04-12 00:00:00",14364,9825
"2025-04-13 00:00:00",14950,10033
"2025-04-14 00:00:00",13191,8652
"2025-04-15 00:00:00",12749,8551
"2025-04-16 00:00:00",12565,8480
"2025-04-17 00:00:00",12623,8629
"2025-04-18 00:00:00",13956,9489
"2025-04-19 00:00:00",13776,9662
"2025-04-20 00:00:00",13870,9647
"2025-04-21 00:00:00",13657,9194
"2025-04-22 00:00:00",12662,8586
"2025-04-23 00:00:00",12601,8251
"2025-04-24 00:00:00",12385,8312
"2025-04-25 00:00:00",13311,8716
"2025-04-26 00:00:00",14116,9647
"2025-04-27 00:00:00",14694,9912
"2025-04-28 00:00:00",12804,8455
"2025-04-29 00:00:00",12526,8358
"2025-04-30 00:00:00",12238,8326
"2025-05-01 00:00:00",12450,8827
"2025-05-02 00:00:00",12906,8860
"2025-05-03 00:00:00",13912,9567
"2025-05-04 00:00:00",14668,9913
"2025-05-05 00:00:00",12855,8596
"2025-05-06 00:00:00",12248,8335
"2025-05-07 00:00:00",12387,8333
"2025-05-08 00:00:00",22687,10158
"2025-05-09 00:00:00",19453,14629
"2025-05-10 00:00:00",20429,14379
"2025-05-11 00:00:00",20508,14427
"2025-05-12 00:00:00",18889,12425
"2025-05-13 00:00:00",18386,12121
"2025-05-14 00:00:00",17399,11899
"2025-05-15 00:00:00",17167,11687
"2025-05-16 00:00:00",17834,11813
"2025-05-17 00:00:00",18930,13076
"2025-05-18 00:00:00",19994,13788
"2025-05-19 00:00:00",17909,11941
"2025-05-20 00:00:00",17356,11689
"2025-05-21 00:00:00",16847,11408
"2025-05-22 00:00:00",16803,11359
"2025-05-23 00:00:00",17318,11753
"2025-05-24 00:00:00",18133,12693
"2025-05-25 00:00:00",18673,12923
"2025-05-26 00:00:00",19238,12320
"2025-05-27 00:00:00",16669,11272
"2025-05-28 00:00:00",15935,11079
"2025-05-29 00:00:00",15993,11123
"2025-05-30 00:00:00",15845,10732
"2025-05-31 00:00:00",16361,11846
"2025-06-01 00:00:00",17843,12298
"2025-06-02 00:00:00",15925,10756
"2025-06-03 00:00:00",15682,10526
"2025-06-04 00:00:00",15249,10423
"2025-06-05 00:00:00",15127,10332
"2025-06-06 00:00:00",15588,10403
"2025-06-07 00:00:00",16166,11386
"2025-06-08 00:00:00",16956,11834
"2025-06-09 00:00:00",15328,10502
"2025-06-10 00:00:00",14979,10168
"2025-06-11 00:00:00",14880,10045
"2025-06-12 00:00:00",14761,10146
"2025-06-13 00:00:00",14692,10321
"2025-06-14 00:00:00",15543,10801
"2025-06-15 00:00:00",16212,11156
"2025-06-16 00:00:00",14646,9904
"2025-06-17 00:00:00",14380,9881
"2025-06-18 00:00:00",14938,10018
"2025-06-19 00:00:00",14677,10232
"2025-06-20 00:00:00",14232,9848
"2025-06-21 00:00:00",14640,10568
"2025-06-22 00:00:00",15915,10905
"2025-06-23 00:00:00",14020,9507
"2025-06-24 00:00:00",14072,9407
"2025-06-25 00:00:00",13593,9310
"2025-06-26 00:00:00",13347,9060
"2025-06-27 00:00:00",13426,9171
"2025-06-28 00:00:00",13916,9760
"2025-06-29 00:00:00",15253,10227
"2025-06-30 00:00:00",13625,9119
"2025-07-01 00:00:00",13241,9030
"2025-07-02 00:00:00",12954,8855
"2025-07-03 00:00:00",13152,8834
"2025-07-04 00:00:00",13880,9219
"2025-07-05 00:00:00",14526,9813
"2025-07-06 00:00:00",15763,10628
"2025-07-07 00:00:00",13837,9431
"2025-07-08 00:00:00",13589,9249
"2025-07-09 00:00:00",12847,9061
"2025-07-10 00:00:00",12683,8749
"2025-07-11 00:00:00",12966,9040
"2025-07-12 00:00:00",13952,9658
"2025-07-13 00:00:00",15031,10188
"2025-07-14 00:00:00",13520,9197
"2025-07-15 00:00:00",13499,9173
"2025-07-16 00:00:00",12963,8904
"2025-07-17 00:00:00",12943,8898
"2025-07-18 00:00:00",12931,8954
"2025-07-19 00:00:00",13846,9745
"2025-07-20 00:00:00",15076,10271
"2025-07-21 00:00:00",13453,9208
"2025-07-22 00:00:00",13152,8980
"2025-07-23 00:00:00",12933,8979
"2025-07-24 00:00:00",12903,8871
"2025-07-25 00:00:00",13119,9023
"2025-07-26 00:00:00",13851,9669
"2025-07-27 00:00:00",15270,10273
"2025-07-28 00:00:00",13362,9104
"2025-07-29 00:00:00",13193,9101
"2025-07-30 00:00:00",14046,9841
"2025-07-31 00:00:00",13526,9459
"2025-08-01 00:00:00",13738,9439
"2025-08-02 00:00:00",14647,10205
"2025-08-03 00:00:00",15883,10585
"2025-08-04 00:00:00",13919,9526
"2025-08-05 00:00:00",13384,9264
"2025-08-06 00:00:00",13378,9114
"2025-08-07 00:00:00",12026,8592
"2025-08-08 00:00:00",12287,8365
"2025-08-09 00:00:00",12631,8958
"2025-08-10 00:00:00",13957,9263
"2025-08-11 00:00:00",13266,8669
"2025-08-12 00:00:00",13182,8937
"2025-08-13 00:00:00",12753,8783
"2025-08-14 00:00:00",11672,8436
"2025-08-15 00:00:00",11876,8355
"2025-08-16 00:00:00",13039,9034
"2025-08-17 00:00:00",14546,9664
"2025-08-18 00:00:00",28833,10923
"2025-08-19 00:00:00",28123,20659
"2025-08-20 00:00:00",36427,21114
"2025-08-21 00:00:00",32735,24053
"2025-08-22 00:00:00",47111,25408
"2025-08-23 00:00:00",45642,32326
"2025-08-24 00:00:00",50958,35359
"2025-08-25 00:00:00",56544,33643
"2025-08-26 00:00:00",48800,36587
"2025-08-27 00:00:00",59493,36562
"2025-08-28 00:00:00",51339,38653
"2025-08-29 00:00:00",60118,39177
"2025-08-30 00:00:00",58548,44081
"2025-08-31 00:00:00",60717,44196
"2025-09-01 00:00:00",62443,42301
"2025-09-02 00:00:00",51426,37282
"2025-09-03 00:00:00",49014,36490
"2025-09-04 00:00:00",47530,34567
"2025-09-05 00:00:00",49047,34955
"2025-09-06 00:00:00",55546,40255
"2025-09-07 00:00:00",55216,41840
"2025-09-08 00:00:00",47367,34858
"2025-09-09 00:00:00",45429,33812
"2025-09-10 00:00:00",43988,32906
"2025-09-11 00:00:00",42480,31863
"2025-09-12 00:00:00",44678,32027
"2025-09-13 00:00:00",48343,37270
"2025-09-14 00:00:00",50368,36680
"2025-09-15 00:00:00",43367,31543
"2025-09-16 00:00:00",41487,30998
"2025-09-17 00:00:00",40350,29862
"2025-09-18 00:00:00",39972,29858
"2025-09-19 00:00:00",42382,30546
"2025-09-20 00:00:00",46728,34314
"2025-09-21 00:00:00",48640,35769
"2025-09-22 00:00:00",41359,30373
"2025-09-23 00:00:00",40912,29778
"2025-09-24 00:00:00",40198,28914
"2025-09-25 00:00:00",39135,28686
"2025-09-26 00:00:00",41320,29916
"2025-09-27 00:00:00",46312,33753
"2025-09-28 00:00:00",47832,34630
"2025-09-29 00:00:00",39787,29022
"2025-09-30 00:00:00",38519,28406
"2025-10-01 00:00:00",37469,27736
"2025-10-02 00:00:00",37727,28124
"2025-10-03 00:00:00",40982,29984
"2025-10-04 00:00:00",45271,32862
"2025-10-05 00:00:00",46386,33575
"2025-10-06 00:00:00",39171,28903
"2025-10-07 00:00:00",38372,26515
"2025-10-08 00:00:00",36773,27280
"2025-10-09 00:00:00",36682,27031
"2025-10-10 00:00:00",40917,27679
"2025-10-11 00:00:00",41515,31378
"2025-10-12 00:00:00",43071,31576
"2025-10-13 00:00:00",38547,27503
"2025-10-14 00:00:00",35231,26173
"2025-10-15 00:00:00",34561,25077
"2025-10-16 00:00:00",34637,25127
"2025-10-17 00:00:00",34791,25369
"2025-10-18 00:00:00",37921,27771
"2025-10-19 00:00:00",39073,28614
"2025-10-20 00:00:00",36029,25759
"2025-10-21 00:00:00",34649,25288
"2025-10-22 00:00:00",33159,24776
"2025-10-23 00:00:00",32644,24351
"2025-10-24 00:00:00",34954,25105
"2025-10-25 00:00:00",38665,28389
"2025-10-26 00:00:00",40253,29320
"2025-10-27 00:00:00",33966,25229
"2025-10-28 00:00:00",32356,24208
"2025-10-29 00:00:00",31231,23441
"2025-10-30 00:00:00",29893,22437
"2025-10-31 00:00:00",28086,21478
"2025-11-01 00:00:00",30756,21977
"2025-11-02 00:00:00",32747,23119
"2025-11-03 00:00:00",27274,20488
"2025-11-04 00:00:00",25653,20004
"2025-11-05 00:00:00",24268,18414
"2025-11-06 00:00:00",24384,18495
"2025-11-07 00:00:00",27004,19791
"2025-11-08 00:00:00",29641,22315
"2025-11-09 00:00:00",30048,22514
"2025-11-10 00:00:00",25489,19217
"2025-11-11 00:00:00",26658,19722
"2025-11-12 00:00:00",24630,18077
"2025-11-13 00:00:00",23681,17677
"2025-11-14 00:00:00",24659,18574
"2025-11-15 00:00:00",27250,20594
"2025-11-16 00:00:00",27486,20680
"2025-11-17 00:00:00",23012,17385
"2025-11-18 00:00:00",22727,17377
"2025-11-19 00:00:00",21564,16319
"2025-11-20 00:00:00",21774,16167
"2025-11-21 00:00:00",24043,17171
"2025-11-22 00:00:00",29641,22733
"2025-11-23 00:00:00",29728,22463
"2025-11-24 00:00:00",25787,19365
"2025-11-25 00:00:00",25388,18954
"2025-11-26 00:00:00",25945,18841
"2025-11-27 00:00:00",24130,18328
"2025-11-28 00:00:00",26848,18501
"2025-11-29 00:00:00",28429,20918
"2025-11-30 00:00:00",29160,21693
"2025-12-01 00:00:00",24681,18629
"2025-12-02 00:00:00",24551,18486
"2025-12-03 00:00:00",23998,17918
"2025-12-04 00:00:00",23305,17567
"2025-12-05 00:00:00",25062,18190
"2025-12-06 00:00:00",27762,20491
"2025-12-07 00:00:00",28043,20955
"2025-12-08 00:00:00",23953,18046
"2025-12-09 00:00:00",23247,17788
"2025-12-10 00:00:00",22475,17230
"2025-12-11 00:00:00",22590,17101
"2025-12-12 00:00:00",22610,16609
"2025-12-13 00:00:00",24836,18763
"2025-12-14 00:00:00",25393,19167
"2025-12-15 00:00:00",23975,16983
"2025-12-16 00:00:00",25845,19278
"2025-12-17 00:00:00",25094,19046
"2025-12-18 00:00:00",26009,19388
"2025-12-19 00:00:00",27208,19839
"2025-12-20 00:00:00",28158,21296
"2025-12-21 00:00:00",29153,21885
"2025-12-22 00:00:00",25918,19372
"2025-12-23 00:00:00",25177,19468
"2025-12-24 00:00:00",23262,18424
"2025-12-25 00:00:00",22410,17001
"2025-12-26 00:00:00",25978,18364
"2025-12-27 00:00:00",26271,19843
"2025-12-28 00:00:00",28440,20611
"2025-12-29 00:00:00",26907,20037
"2025-12-30 00:00:00",28174,20580
"2025-12-31 00:00:00",25646,18526
"2026-01-01 00:00:00",29887,19199
"2026-01-02 00:00:00",29031,21495
"2026-01-03 00:00:00",30366,22161
"2026-01-04 00:00:00",32133,22711
"2026-01-05 00:00:00",27049,19923
"2026-01-06 00:00:00",26876,20077
"2026-01-07 00:00:00",26471,20013
"2026-01-08 00:00:00",26350,19824
"2026-01-09 00:00:00",27438,19975
"2026-01-10 00:00:00",30599,22509
"2026-01-11 00:00:00",30506,23055
"2026-01-12 00:00:00",26550,19447
"2026-01-13 00:00:00",26006,18855
"2026-01-14 00:00:00",25487,18542
"2026-01-15 00:00:00",24679,18382
"2026-01-16 00:00:00",25770,19232
"2026-01-17 00:00:00",30084,21579
"2026-01-18 00:00:00",30050,22182
"2026-01-19 00:00:00",28578,20416
"2026-01-20 00:00:00",25835,18962
"2026-01-21 00:00:00",25956,19320
"2026-01-22 00:00:00",62545,19605
"2026-01-23 00:00:00",67668,47531
"2026-01-24 00:00:00",67984,48255
"2026-01-25 00:00:00",70939,50114
"2026-01-26 00:00:00",98887,45671
"2026-01-27 00:00:00",79072,51433
"2026-01-28 00:00:00",62782,45340
"2026-01-29 00:00:00",100558,47914
"2026-01-30 00:00:00",86043,59263
"2026-01-31 00:00:00",87525,63210
"2026-02-01 00:00:00",89372,65619
"2026-02-02 00:00:00",117346,58503
"2026-02-03 00:00:00",101827,67593
"2026-02-04 00:00:00",86291,60817
"2026-02-05 00:00:00",112715,61546
"2026-02-06 00:00:00",98633,70412
"2026-02-07 00:00:00",105650,76380
"2026-02-08 00:00:00",93696,82247
"2026-02-08 01:00:00",89940,81731
"2026-02-08 02:00:00",91197,81260
"2026-02-08 03:00:00",93457,80847
"2026-02-08 04:00:00",93608,80406
"2026-02-08 05:00:00",91651,79963
"2026-02-08 06:00:00",84550,79470
"2026-02-08 07:00:00",73910,78815
"2026-02-08 08:00:00",63324,78114
"2026-02-08 09:00:00",54833,77421
"2026-02-08 10:00:00",49917,76790
"2026-02-08 11:00:00",51225,76208
"2026-02-08 12:00:00",55329,75633
"2026-02-08 13:00:00",61307,75053
"2026-02-08 14:00:00",67140,74433
"2026-02-08 15:00:00",73056,73808
"2026-02-08 16:00:00",79402,73204
"2026-02-08 17:00:00",88170,72651
"2026-02-08 18:00:00",97149,72068
"2026-02-08 19:00:00",106494,71436
"2026-02-08 20:00:00",108988,70649
"2026-02-08 21:00:00",108806,69871
"2026-02-08 22:00:00",104003,69115
"2026-02-08 23:00:00",92770,70021
"2026-02-09 00:00:00",81000,71300
"2026-02-09 01:00:00",78292,72665
"2026-02-09 02:00:00",80850,73939
"2026-02-09 03:00:00",82408,75050
"2026-02-09 04:00:00",82523,76142
"2026-02-09 05:00:00",79533,77060
"2026-02-09 06:00:00",68794,77596
"2026-02-09 07:00:00",57317,77914
"2026-02-09 08:00:00",47138,78188
"2026-02-09 09:00:00",40294,78405
"2026-02-09 10:00:00",36496,78593
"2026-02-09 11:00:00",37824,78780
"2026-02-09 12:00:00",41600,78935
"2026-02-09 13:00:00",46382,79112
"2026-02-09 14:00:00",51871,79278
"2026-02-09 15:00:00",58073,79438
"2026-02-09 16:00:00",65342,79603
"2026-02-09 17:00:00",73049,79766
"2026-02-09 18:00:00",80492,79919
"2026-02-09 19:00:00",85863,79954
"2026-02-09 20:00:00",88555,79842
"2026-02-09 21:00:00",88980,79648
"2026-02-09 22:00:00",125665,79458
"2026-02-09 23:00:00",124485,77811
"2026-02-10 00:00:00",114965,76141
"2026-02-10 01:00:00",110051,74819
"2026-02-10 02:00:00",108696,73928
"2026-02-10 03:00:00",109893,73231
"2026-02-10 04:00:00",105817,72474
"2026-02-10 05:00:00",93537,71723
"2026-02-10 06:00:00",77443,71121
"2026-02-10 07:00:00",64912,70694
"2026-02-10 08:00:00",53300,70306
"2026-02-10 09:00:00",45728,70022
"2026-02-10 10:00:00",41942,69784
"2026-02-10 11:00:00",42541,69588
"2026-02-10 12:00:00",47013,69401
"2026-02-10 13:00:00",51565,69190
"2026-02-10 14:00:00",56945,68980
"2026-02-10 15:00:00",63288,68757
"2026-02-10 16:00:00",70641,68505
"2026-02-10 17:00:00",78219,68243
"2026-02-10 18:00:00",82978,67944
"2026-02-10 19:00:00",84625,67697
"2026-02-10 20:00:00",85272,67567
"2026-02-10 21:00:00",83085,67493
"2026-02-10 22:00:00",81671,67346
"2026-02-10 23:00:00",79523,67157
"2026-02-11 00:00:00",78897,66848
"2026-02-11 01:00:00",85152,66732
"2026-02-11 02:00:00",88663,66627
"2026-02-11 03:00:00",88487,66503
